TRANSACTION_DATE,QUANTITY,STORE_ID,DISCOUNT_PERCENT,PRODUCT_ID,TRANSACTION_ID,CLEAN_QUANTITY,CLEAN_DISCOUNT,STD_DATE,LKP_PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,COST_PRICE,UNIT_PRICE,O_STORE_ID_STR,LKP_STORE_ID,STORE_NAME,CITY,STATE,NET_REVENUE
05-08-2026,2,107,0,P_045,113570,2,0,10-06-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,107,107,Store 107,Mumbai,MH,219
06-08-2026,5,103,0,P_050,113571,5,0,10-01-2024,P_050,Product 050,Home,BrandB,202.07,315.93,103,103,Store 103,Delhi,DL,1579.65
07-08-2026,4,102,0,P_007,113578,4,0,10-08-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,102,102,Store 102,Gurugram,HR,869.88
08-08-2026,4,101,10,P_031,113584,4,10,10-07-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,101,101,Store 101,Noida,UP,452.27
09-08-2026,2,104,10,P_048,113584,2,10,10-07-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,104,104,Store 104,Bengaluru,KA,630.79
10-08-2026,1,106,0,P_044,113584,1,0,10-07-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,106,106,Store 106,Pune,MH,274.52
11-08-2026,2,104,10,P_024,113594,2,10,10-01-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,104,104,Store 104,Bengaluru,KA,539.53
12-08-2026,2,103,0,P_019,113603,2,0,10-02-2024,P_019,Product 019,Electronics,BrandB,170.91,230.23,103,103,Store 103,Delhi,DL,460.46
13-08-2026,2,108,10,P_038,113603,2,10,10-02-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,108,108,Store 108,Chennai,TN,808.06
14-08-2026,3,108,0,P_013,113613,3,0,10-08-2024,P_013,Product 013,Sports,BrandB,198.67,397.19,108,108,Store 108,Chennai,TN,1191.57
15-08-2026,5,102,10,P_023,113618,5,10,10-11-2024,P_023,Product 023,Home,BrandA,193.9,336.3,102,102,Store 102,Gurugram,HR,1513.35
16-08-2026,3,105,10,P_030,113624,3,10,10-10-2024,P_030,Product 030,Home,BrandB,272.48,363.65,105,105,Store 105,Hyderabad,TS,981.85
17-08-2026,1,105,0,P_034,113628,1,0,10-11-2024,P_034,Product 034,Electronics,BrandD,301.56,358.22,105,105,Store 105,Hyderabad,TS,358.22
18-08-2026,1,102,10,P_007,113641,1,10,10-12-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,102,102,Store 102,Gurugram,HR,195.72
19-08-2026,3,103,10,P_042,113645,3,10,10-12-2024,P_042,Product 042,Electronics,BrandD,54.28,78.27,103,103,Store 103,Delhi,DL,211.33
20-08-2026,2,101,0,P_046,113648,2,0,10-08-2024,P_046,Product 046,Electronics,BrandB,276,472,101,101,Store 101,Noida,UP,944
21-08-2026,2,102,10,P_017,113649,2,10,10-07-2024,P_017,Product 017,Home,BrandB,314.84,458.33,102,102,Store 102,Gurugram,HR,824.99
22-08-2026,4,103,10,P_028,113649,4,10,10-07-2024,P_028,Product 028,Grocery,BrandB,285.08,486.14,103,103,Store 103,Delhi,DL,1750.1
23-08-2026,5,103,0,P_030,113659,5,0,10-11-2024,P_030,Product 030,Home,BrandB,272.48,363.65,103,103,Store 103,Delhi,DL,1818.25
24-08-2026,1,103,0,P_049,113666,1,0,10-09-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,103,103,Store 103,Delhi,DL,441.43
25-08-2026,4,106,0,P_048,113666,4,0,10-09-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,106,106,Store 106,Pune,MH,1401.76
26-08-2026,2,106,10,P_015,113675,2,10,10-01-2024,P_015,Product 015,Home,BrandD,281.43,463.89,106,106,Store 106,Pune,MH,835
27-08-2026,2,105,10,P_023,113685,2,10,10-05-2024,P_023,Product 023,Home,BrandA,193.9,336.3,105,105,Store 105,Hyderabad,TS,605.34
28-08-2026,1,103,0,P_035,113690,1,0,10-10-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,103,103,Store 103,Delhi,DL,64.34
29-08-2026,4,103,0,P_045,113702,4,0,10-07-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,103,103,Store 103,Delhi,DL,438
30-08-2026,2,101,10,P_028,113705,2,10,10-06-2024,P_028,Product 028,Grocery,BrandB,285.08,486.14,101,101,Store 101,Noida,UP,875.05
31-08-2026,5,102,10,P_045,113709,5,10,10-04-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,102,102,Store 102,Gurugram,HR,492.75
01-09-2026,2,101,10,P_035,113713,2,10,10-01-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,101,101,Store 101,Noida,UP,115.81
02-09-2026,4,104,0,P_032,113725,4,0,10-11-2024,P_032,Product 032,Home,BrandB,115.04,135.47,104,104,Store 104,Bengaluru,KA,541.88
03-09-2026,2,102,10,P_047,113727,2,10,10-10-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,102,102,Store 102,Gurugram,HR,546.19
04-09-2026,5,106,0,P_010,113730,5,0,11-03-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,106,106,Store 106,Pune,MH,84.5
05-09-2026,3,104,0,P_032,113737,3,0,11-11-2024,P_032,Product 032,Home,BrandB,115.04,135.47,104,104,Store 104,Bengaluru,KA,406.41
06-09-2026,3,102,0,P_019,113739,3,0,11-10-2024,P_019,Product 019,Electronics,BrandB,170.91,230.23,102,102,Store 102,Gurugram,HR,690.69
07-09-2026,3,104,0,P_039,113741,3,0,11-06-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,104,104,Store 104,Bengaluru,KA,728.79
08-09-2026,5,107,10,P_017,113741,5,10,11-06-2024,P_017,Product 017,Home,BrandB,314.84,458.33,107,107,Store 107,Mumbai,MH,2062.48
09-09-2026,1,104,0,P_044,113745,1,0,11-07-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,104,104,Store 104,Bengaluru,KA,274.52
10-09-2026,1,106,0,P_023,113746,1,0,11-04-2024,P_023,Product 023,Home,BrandA,193.9,336.3,106,106,Store 106,Pune,MH,336.3
11-09-2026,2,102,10,P_024,113749,2,10,11-08-2024,P_024,Product 024,Electronics,BrandC,208.42,299.74,102,102,Store 102,Gurugram,HR,539.53
12-09-2026,4,107,10,P_025,113749,4,10,11-08-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,107,107,Store 107,Mumbai,MH,520.6
13-09-2026,3,107,10,P_016,113751,3,10,11-11-2024,P_016,Product 016,Grocery,BrandB,183.48,329.03,107,107,Store 107,Mumbai,MH,888.38
14-09-2026,4,105,0,P_011,113762,4,0,11-06-2024,P_011,Product 011,Home,BrandA,63.95,107.43,105,105,Store 105,Hyderabad,TS,429.72
15-09-2026,3,106,10,P_031,113767,3,10,11-09-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,106,106,Store 106,Pune,MH,339.2
16-09-2026,1,105,10,P_037,113770,1,10,11-05-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,105,105,Store 105,Hyderabad,TS,97.96
17-09-2026,4,103,0,P_008,113785,4,0,11-04-2024,P_008,Product 008,Clothing,BrandC,110.44,203.49,103,103,Store 103,Delhi,DL,813.96
18-09-2026,3,102,0,P_012,113786,3,0,11-04-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,102,102,Store 102,Gurugram,HR,1075.68
19-09-2026,3,104,0,P_009,113786,3,0,11-04-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,104,104,Store 104,Bengaluru,KA,461.43
20-09-2026,5,102,10,P_038,113790,5,10,11-03-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,102,102,Store 102,Gurugram,HR,2020.14
21-09-2026,2,102,10,P_007,113799,2,10,11-01-2024,P_007,Product 007,Clothing,BrandD,133.42,217.47,102,102,Store 102,Gurugram,HR,391.45
22-09-2026,3,103,0,P_030,113800,3,0,11-12-2024,P_030,Product 030,Home,BrandB,272.48,363.65,103,103,Store 103,Delhi,DL,1090.95
23-09-2026,1,104,10,P_032,113801,1,10,11-07-2024,P_032,Product 032,Home,BrandB,115.04,135.47,104,104,Store 104,Bengaluru,KA,121.92
24-09-2026,3,103,0,P_043,113805,3,0,11-03-2024,P_043,Product 043,Home,BrandA,216.59,306.16,103,103,Store 103,Delhi,DL,918.48
25-09-2026,1,102,10,P_038,113806,1,10,11-10-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,102,102,Store 102,Gurugram,HR,404.03
26-09-2026,5,104,10,P_001,113806,5,10,11-10-2024,P_001,Product 001,Home,BrandD,291.46,482.98,104,104,Store 104,Bengaluru,KA,2173.41
27-09-2026,1,106,10,P_035,113818,1,10,11-12-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,106,106,Store 106,Pune,MH,57.91
28-09-2026,2,101,0,P_031,113821,2,0,11-11-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,101,101,Store 101,Noida,UP,251.26
29-09-2026,2,101,10,P_009,113843,2,10,11-09-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,101,101,Store 101,Noida,UP,276.86
30-09-2026,1,105,0,P_041,113850,1,0,11-11-2024,P_041,Product 041,Home,BrandB,230.38,350.8,105,105,Store 105,Hyderabad,TS,350.8
01-10-2026,1,103,0,P_020,113851,1,0,11-04-2024,P_020,Product 020,Home,BrandB,33.73,56.75,103,103,Store 103,Delhi,DL,56.75
02-10-2026,2,108,0,P_014,113854,2,0,11-08-2024,P_014,Product 014,Grocery,BrandD,191.33,306.92,108,108,Store 108,Chennai,TN,613.84
03-10-2026,1,107,10,P_020,113857,1,10,11-11-2024,P_020,Product 020,Home,BrandB,33.73,56.75,107,107,Store 107,Mumbai,MH,51.07
04-10-2026,5,108,10,P_012,113857,5,10,11-11-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,108,108,Store 108,Chennai,TN,1613.52
05-10-2026,5,101,0,P_013,113859,5,0,11-03-2024,P_013,Product 013,Sports,BrandB,198.67,397.19,101,101,Store 101,Noida,UP,1985.95
06-10-2026,4,104,10,P_050,113860,4,10,11-11-2024,P_050,Product 050,Home,BrandB,202.07,315.93,104,104,Store 104,Bengaluru,KA,1137.35
07-10-2026,4,108,10,P_037,113861,4,10,11-11-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,108,108,Store 108,Chennai,TN,391.82
08-10-2026,2,107,10,P_038,113869,2,10,11-08-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,107,107,Store 107,Mumbai,MH,808.06
09-10-2026,2,107,0,P_027,113880,2,0,11-07-2024,P_027,Product 027,Clothing,BrandD,116.38,197.63,107,107,Store 107,Mumbai,MH,395.26
10-10-2026,4,107,0,P_011,113882,4,0,11-03-2024,P_011,Product 011,Home,BrandA,63.95,107.43,107,107,Store 107,Mumbai,MH,429.72
11-10-2026,5,107,10,P_029,113884,5,10,11-05-2024,P_029,Product 029,Home,BrandB,316.8,425.97,107,107,Store 107,Mumbai,MH,1916.86
12-10-2026,4,105,10,P_005,113899,4,10,11-12-2024,P_005,Product 005,Sports,BrandD,58.75,90.98,105,105,Store 105,Hyderabad,TS,327.53
13-10-2026,5,103,0,P_004,113901,5,0,11-12-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,103,103,Store 103,Delhi,DL,775.85
14-10-2026,4,101,0,P_021,113902,4,0,11-04-2024,P_021,Product 021,Grocery,BrandD,112.23,191.7,101,101,Store 101,Noida,UP,766.8
15-10-2026,5,108,10,P_011,113906,5,10,11-01-2024,P_011,Product 011,Home,BrandA,63.95,107.43,108,108,Store 108,Chennai,TN,483.43
16-10-2026,2,104,0,P_032,113907,2,0,11-02-2024,P_032,Product 032,Home,BrandB,115.04,135.47,104,104,Store 104,Bengaluru,KA,270.94
17-10-2026,4,106,10,P_023,113914,4,10,11-07-2024,P_023,Product 023,Home,BrandA,193.9,336.3,106,106,Store 106,Pune,MH,1210.68
18-10-2026,2,101,10,P_039,113920,2,10,11-10-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,101,101,Store 101,Noida,UP,437.27
19-10-2026,2,103,10,P_049,113921,2,10,11-05-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,103,103,Store 103,Delhi,DL,794.57
20-10-2026,3,107,10,P_044,113928,3,10,11-08-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,107,107,Store 107,Mumbai,MH,741.2
21-10-2026,3,105,0,P_040,113931,3,0,11-05-2024,P_040,Product 040,Grocery,BrandA,196.15,286.01,105,105,Store 105,Hyderabad,TS,858.03
22-10-2026,3,105,10,P_049,113932,3,10,11-03-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,105,105,Store 105,Hyderabad,TS,1191.86
23-10-2026,4,108,10,P_042,113937,4,10,11-12-2024,P_042,Product 042,Electronics,BrandD,54.28,78.27,108,108,Store 108,Chennai,TN,281.77
24-10-2026,2,103,10,P_039,113944,2,10,11-04-2024,P_039,Product 039,Electronics,BrandD,179.34,242.93,103,103,Store 103,Delhi,DL,437.27
25-10-2026,4,104,0,P_018,113949,4,0,11-12-2024,P_018,Product 018,Sports,BrandB,285.64,426.52,104,104,Store 104,Bengaluru,KA,1706.08
26-10-2026,4,107,10,P_036,113951,4,10,11-12-2024,P_036,Product 036,Sports,BrandD,115.24,225.27,107,107,Store 107,Mumbai,MH,810.97
27-10-2026,1,106,0,P_011,113960,1,0,11-09-2024,P_011,Product 011,Home,BrandA,63.95,107.43,106,106,Store 106,Pune,MH,107.43
28-10-2026,4,108,10,P_004,113961,4,10,11-07-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,108,108,Store 108,Chennai,TN,558.61
29-10-2026,3,108,10,P_008,113963,3,10,11-05-2024,P_008,Product 008,Clothing,BrandC,110.44,203.49,108,108,Store 108,Chennai,TN,549.42
30-10-2026,2,107,0,P_016,113972,2,0,11-12-2024,P_016,Product 016,Grocery,BrandB,183.48,329.03,107,107,Store 107,Mumbai,MH,658.06
31-10-2026,5,105,0,P_029,113974,5,0,11-09-2024,P_029,Product 029,Home,BrandB,316.8,425.97,105,105,Store 105,Hyderabad,TS,2129.85
01-11-2026,1,103,0,P_010,113981,1,0,11-02-2024,P_010,Product 010,Sports,BrandB,13.81,16.9,103,103,Store 103,Delhi,DL,16.9
02-11-2026,1,105,10,P_013,113981,1,10,11-02-2024,P_013,Product 013,Sports,BrandB,198.67,397.19,105,105,Store 105,Hyderabad,TS,357.47
03-11-2026,3,107,10,P_047,113981,3,10,11-02-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,107,107,Store 107,Mumbai,MH,819.29
04-11-2026,2,101,10,P_027,113983,2,10,11-09-2024,P_027,Product 027,Clothing,BrandD,116.38,197.63,101,101,Store 101,Noida,UP,355.73
05-11-2026,5,105,0,P_047,113986,5,0,11-09-2024,P_047,Product 047,Grocery,BrandC,237.02,303.44,105,105,Store 105,Hyderabad,TS,1517.2
06-11-2026,4,108,0,P_048,113987,4,0,11-09-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,108,108,Store 108,Chennai,TN,1401.76
07-11-2026,2,101,0,P_040,113988,2,0,11-05-2024,P_040,Product 040,Grocery,BrandA,196.15,286.01,101,101,Store 101,Noida,UP,572.02
08-11-2026,1,103,10,P_036,113993,1,10,11-05-2024,P_036,Product 036,Sports,BrandD,115.24,225.27,103,103,Store 103,Delhi,DL,202.74
09-11-2026,1,104,10,P_050,113995,1,10,11-12-2024,P_050,Product 050,Home,BrandB,202.07,315.93,104,104,Store 104,Bengaluru,KA,284.34
10-11-2026,4,107,10,P_002,113997,4,10,11-12-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,107,107,Store 107,Mumbai,MH,1106.82
11-11-2026,1,106,10,P_031,113999,1,10,11-03-2024,P_031,Product 031,Clothing,BrandD,69.33,125.63,106,106,Store 106,Pune,MH,113.07
12-11-2026,5,101,0,P_020,114002,5,0,11-05-2024,P_020,Product 020,Home,BrandB,33.73,56.75,101,101,Store 101,Noida,UP,283.75
13-11-2026,2,105,0,P_025,114011,2,0,11-11-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,105,105,Store 105,Hyderabad,TS,289.22
14-11-2026,1,108,10,P_011,114011,1,10,11-11-2024,P_011,Product 011,Home,BrandA,63.95,107.43,108,108,Store 108,Chennai,TN,96.69
15-11-2026,2,104,0,P_015,114015,2,0,11-07-2024,P_015,Product 015,Home,BrandD,281.43,463.89,104,104,Store 104,Bengaluru,KA,927.78
16-11-2026,3,106,10,P_003,114023,3,10,11-08-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,106,106,Store 106,Pune,MH,392.15
17-11-2026,5,103,10,P_046,114030,5,10,11-08-2024,P_046,Product 046,Electronics,BrandB,276,472,103,103,Store 103,Delhi,DL,2124
18-11-2026,5,107,0,P_041,114030,5,0,11-08-2024,P_041,Product 041,Home,BrandB,230.38,350.8,107,107,Store 107,Mumbai,MH,1754
19-11-2026,3,107,10,P_048,114031,3,10,11-02-2024,P_048,Product 048,Sports,BrandA,232.9,350.44,107,107,Store 107,Mumbai,MH,946.19
20-11-2026,5,105,0,P_008,114032,5,0,11-12-2024,P_008,Product 008,Clothing,BrandC,110.44,203.49,105,105,Store 105,Hyderabad,TS,1017.45
21-11-2026,1,104,10,P_008,114034,1,10,11-12-2024,P_008,Product 008,Clothing,BrandC,110.44,203.49,104,104,Store 104,Bengaluru,KA,183.14
22-11-2026,4,105,0,P_042,114034,4,0,11-12-2024,P_042,Product 042,Electronics,BrandD,54.28,78.27,105,105,Store 105,Hyderabad,TS,313.08
23-11-2026,3,106,10,P_022,114040,3,10,11-12-2024,P_022,Product 022,Sports,BrandB,188.76,337.73,106,106,Store 106,Pune,MH,911.87
24-11-2026,1,101,0,P_005,114046,1,0,11-04-2024,P_005,Product 005,Sports,BrandD,58.75,90.98,101,101,Store 101,Noida,UP,90.98
25-11-2026,4,103,10,P_032,114052,4,10,11-09-2024,P_032,Product 032,Home,BrandB,115.04,135.47,103,103,Store 103,Delhi,DL,487.69
26-11-2026,1,107,0,P_017,114052,1,0,11-09-2024,P_017,Product 017,Home,BrandB,314.84,458.33,107,107,Store 107,Mumbai,MH,458.33
27-11-2026,3,108,0,P_025,114055,3,0,11-08-2024,P_025,Product 025,Electronics,BrandB,92.74,144.61,108,108,Store 108,Chennai,TN,433.83
28-11-2026,5,101,0,P_002,114056,5,0,11-07-2024,P_002,Product 002,Sports,BrandC,165.08,307.45,101,101,Store 101,Noida,UP,1537.25
29-11-2026,2,102,10,P_023,114059,2,10,11-02-2024,P_023,Product 023,Home,BrandA,193.9,336.3,102,102,Store 102,Gurugram,HR,605.34
30-11-2026,1,103,10,P_049,114060,1,10,11-10-2024,P_049,Product 049,Grocery,BrandD,372.65,441.43,103,103,Store 103,Delhi,DL,397.29
01-12-2026,5,103,10,P_003,114062,5,10,11-12-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,103,103,Store 103,Delhi,DL,653.58
02-12-2026,4,101,10,P_014,114069,4,10,11-03-2024,P_014,Product 014,Grocery,BrandD,191.33,306.92,101,101,Store 101,Noida,UP,1104.91
03-12-2026,5,104,10,P_036,114072,5,10,11-05-2024,P_036,Product 036,Sports,BrandD,115.24,225.27,104,104,Store 104,Bengaluru,KA,1013.71
04-12-2026,5,102,10,P_003,114096,5,10,11-03-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,102,102,Store 102,Gurugram,HR,653.58
05-12-2026,1,107,10,P_041,114109,1,10,11-08-2024,P_041,Product 041,Home,BrandB,230.38,350.8,107,107,Store 107,Mumbai,MH,315.72
06-12-2026,2,106,10,P_011,114112,2,10,11-11-2024,P_011,Product 011,Home,BrandA,63.95,107.43,106,106,Store 106,Pune,MH,193.37
07-12-2026,4,104,10,P_028,114116,4,10,11-04-2024,P_028,Product 028,Grocery,BrandB,285.08,486.14,104,104,Store 104,Bengaluru,KA,1750.1
08-12-2026,3,107,0,P_001,114116,3,0,11-04-2024,P_001,Product 001,Home,BrandD,291.46,482.98,107,107,Store 107,Mumbai,MH,1448.94
09-12-2026,1,106,0,P_033,114123,1,0,11-10-2024,P_033,Product 033,Home,BrandC,17.69,29.81,106,106,Store 106,Pune,MH,29.81
10-12-2026,3,104,0,P_003,114135,3,0,11-06-2024,P_003,Product 003,Clothing,BrandD,95.83,145.24,104,104,Store 104,Bengaluru,KA,435.72
11-12-2026,1,108,10,P_012,114138,1,10,11-06-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,108,108,Store 108,Chennai,TN,322.7
12-12-2026,5,105,0,P_038,114142,5,0,11-08-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,105,105,Store 105,Hyderabad,TS,2244.6
13-12-2026,4,108,10,P_038,114154,4,10,11-01-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,108,108,Store 108,Chennai,TN,1616.11
14-12-2026,1,103,0,P_044,114157,1,0,11-03-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,103,103,Store 103,Delhi,DL,274.52
15-12-2026,3,106,10,P_018,114159,3,10,11-01-2024,P_018,Product 018,Sports,BrandB,285.64,426.52,106,106,Store 106,Pune,MH,1151.6
16-12-2026,2,103,0,P_037,114161,2,0,11-08-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,103,103,Store 103,Delhi,DL,217.68
17-12-2026,1,104,10,P_011,114166,1,10,11-07-2024,P_011,Product 011,Home,BrandA,63.95,107.43,104,104,Store 104,Bengaluru,KA,96.69
18-12-2026,2,105,10,P_013,114173,2,10,11-06-2024,P_013,Product 013,Sports,BrandB,198.67,397.19,105,105,Store 105,Hyderabad,TS,714.94
19-12-2026,4,108,10,P_046,114176,4,10,11-01-2024,P_046,Product 046,Electronics,BrandB,276,472,108,108,Store 108,Chennai,TN,1699.2
20-12-2026,1,102,10,P_013,114181,1,10,11-04-2024,P_013,Product 013,Sports,BrandB,198.67,397.19,102,102,Store 102,Gurugram,HR,357.47
21-12-2026,2,104,10,P_033,114186,2,10,11-09-2024,P_033,Product 033,Home,BrandC,17.69,29.81,104,104,Store 104,Bengaluru,KA,53.66
22-12-2026,5,102,10,P_014,114190,5,10,11-04-2024,P_014,Product 014,Grocery,BrandD,191.33,306.92,102,102,Store 102,Gurugram,HR,1381.14
23-12-2026,5,108,10,P_050,114192,5,10,11-12-2024,P_050,Product 050,Home,BrandB,202.07,315.93,108,108,Store 108,Chennai,TN,1421.68
24-12-2026,3,102,10,P_009,114201,3,10,11-03-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,102,102,Store 102,Gurugram,HR,415.29
25-12-2026,1,107,0,P_050,114213,1,0,11-02-2024,P_050,Product 050,Home,BrandB,202.07,315.93,107,107,Store 107,Mumbai,MH,315.93
26-12-2026,1,107,0,P_023,114215,1,0,11-05-2024,P_023,Product 023,Home,BrandA,193.9,336.3,107,107,Store 107,Mumbai,MH,336.3
27-12-2026,1,106,10,P_045,114221,1,10,11-11-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,106,106,Store 106,Pune,MH,98.55
28-12-2026,1,107,10,P_032,114221,1,10,11-11-2024,P_032,Product 032,Home,BrandB,115.04,135.47,107,107,Store 107,Mumbai,MH,121.92
29-12-2026,5,104,0,P_026,114233,5,0,12-01-2024,P_026,Product 026,Clothing,BrandB,148.98,285.01,104,104,Store 104,Bengaluru,KA,1425.05
30-12-2026,3,103,0,P_009,114244,3,0,12-10-2024,P_009,Product 009,Clothing,BrandC,96.09,153.81,103,103,Store 103,Delhi,DL,461.43
31-12-2026,2,103,0,P_037,114245,2,0,12-08-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,103,103,Store 103,Delhi,DL,217.68
01-01-2027,4,102,0,P_044,114250,4,0,12-12-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,102,102,Store 102,Gurugram,HR,1098.08
02-01-2027,1,105,10,P_015,114250,1,10,12-12-2024,P_015,Product 015,Home,BrandD,281.43,463.89,105,105,Store 105,Hyderabad,TS,417.5
03-01-2027,5,102,10,P_004,114252,5,10,12-05-2024,P_004,Product 004,Sports,BrandC,89.45,155.17,102,102,Store 102,Gurugram,HR,698.26
04-01-2027,4,108,0,P_045,114252,4,0,12-05-2024,P_045,Product 045,Grocery,BrandA,68.92,109.5,108,108,Store 108,Chennai,TN,438
05-01-2027,2,104,10,P_038,114255,2,10,12-12-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,104,104,Store 104,Bengaluru,KA,808.06
06-01-2027,4,104,0,P_034,114260,4,0,12-11-2024,P_034,Product 034,Electronics,BrandD,301.56,358.22,104,104,Store 104,Bengaluru,KA,1432.88
07-01-2027,5,106,0,P_038,114264,5,0,12-05-2024,P_038,Product 038,Sports,BrandC,324.13,448.92,106,106,Store 106,Pune,MH,2244.6
08-01-2027,2,101,0,P_044,114265,2,0,12-10-2024,P_044,Product 044,Grocery,BrandD,145.03,274.52,101,101,Store 101,Noida,UP,549.04
09-01-2027,2,101,0,P_042,114271,2,0,12-06-2024,P_042,Product 042,Electronics,BrandD,54.28,78.27,101,101,Store 101,Noida,UP,156.54
10-01-2027,4,105,0,P_035,114277,4,0,12-08-2024,P_035,Product 035,Clothing,BrandC,41.43,64.34,105,105,Store 105,Hyderabad,TS,257.36
11-01-2027,4,108,0,P_006,114277,4,0,12-08-2024,P_006,Product 006,Grocery,BrandA,14.29,17.66,108,108,Store 108,Chennai,TN,70.64
12-01-2027,1,102,0,P_005,114279,1,0,12-07-2024,P_005,Product 005,Sports,BrandD,58.75,90.98,102,102,Store 102,Gurugram,HR,90.98
13-01-2027,1,102,10,P_011,114279,1,10,12-07-2024,P_011,Product 011,Home,BrandA,63.95,107.43,102,102,Store 102,Gurugram,HR,96.69
14-01-2027,1,108,10,P_037,114280,1,10,12-10-2024,P_037,Product 037,Clothing,BrandB,67.57,108.84,108,108,Store 108,Chennai,TN,97.96
15-01-2027,4,103,10,P_006,114281,4,10,12-12-2024,P_006,Product 006,Grocery,BrandA,14.29,17.66,103,103,Store 103,Delhi,DL,63.58
16-01-2027,3,105,0,P_006,114294,3,0,12-11-2024,P_006,Product 006,Grocery,BrandA,14.29,17.66,105,105,Store 105,Hyderabad,TS,52.98
17-01-2027,2,108,10,P_011,114296,2,10,12-04-2024,P_011,Product 011,Home,BrandA,63.95,107.43,108,108,Store 108,Chennai,TN,193.37
18-01-2027,1,102,0,P_017,114300,1,0,12-02-2024,P_017,Product 017,Home,BrandB,314.84,458.33,102,102,Store 102,Gurugram,HR,458.33
19-01-2027,5,105,0,P_027,114306,5,0,12-02-2024,P_027,Product 027,Clothing,BrandD,116.38,197.63,105,105,Store 105,Hyderabad,TS,988.15
20-01-2027,5,102,0,P_012,114311,5,0,12-03-2024,P_012,Product 012,Clothing,BrandD,260.56,358.56,102,102,Store 102,Gurugram,HR,1792.8
21-01-2027,5,101,10,P_023,114314,5,10,12-07-2024,P_023,Product 023,Home,BrandA,193.9,336.3,101,101,Store 101,Noida,UP,1513.35
22-01-2027,1,101,10,P_040,114314,1,10,12-07-2024,P_040,Product 040,Grocery,BrandA,196.15,286.01,101,101,Store 101,Noida,UP,257.41
